Pathway	G89286	G89287	G89288	G89290	G89292	G89293	G89294	G89295	G89296	G89297	G89299	G89300	G89301	G89302	G89303	G89304	G89305	G89307	G89308	G89309	G89311	G89312	G89313	G89314	G89315	G89316	G89317	G89320	G89321	G89322	G89323	G89324	G89325	G89328	G89329	G89330	G89331	G89332	G89333	G89334	G89335	G89336	G89338	G89339	G89340	G89341	G89343	G89344	G89345	G89347	G89348	G89349	G89350	G89351	G89352	G89353	G89354	G89355	G89356	G89358	G89360	G89361	G89362	G89363	G89364	G89365	G89366	G89368	G89369	G89370	G89372	G89373	G89374	G89375	G89378	G89379	G89380	G89381
PWY-6151: S-adenosyl-L-methionine cycle I|g__Bacteroides.s__Bacteroides_stercoris	0	0	2.42276e-5	0	0	0	0	0	2.05414e-6	0	1.61824e-5	0	0	0	0	0	0	0	0	0	0	0	7.22099e-5	0	0	0	0	0	0	4.06025e-5	0	0	0	0	0	0	0	8.26463e-7	3.86992e-5	2.31146e-5	0	0	0	0	0	4.26481e-6	0	0	0	0	4.55516e-6	0	0	0	0	0	0	0	0	1.42237e-6	0	0	5.64766e-5	0	0	0	0	0	0	0	0	5.77819e-5	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Bacteroides.s__Bacteroides_uniformis	0	0	0	0	0	2.88231e-6	0	1.57167e-5	2.24092e-6	0	1.43832e-5	0	0	1.26331e-5	0	1.96567e-5	9.15732e-6	0	4.92433e-6	1.90071e-6	2.38959e-6	1.98823e-6	0	0	2.63915e-5	0	6.62485e-7	0	0	0	5.36552e-5	7.44319e-7	0	0	9.39007e-6	0	1.85637e-4	5.03332e-7	0	0	0	9.71937e-6	1.13273e-6	0	0	2.35398e-6	0	1.51619e-5	0	0	3.11628e-5	0	0	0	0	8.15452e-6	0	0	6.22195e-6	0	0	0	1.59171e-5	1.40516e-5	0	0	0	0	0	0	0	0	0	0	0	3.92697e-6	0	5.84605e-6
PWY-6151: S-adenosyl-L-methionine cycle I|g__Bacteroides.s__Bacteroides_vulgatus	1.14232e-5	0	0	5.92656e-5	7.10336e-6	5.07283e-6	5.15986e-5	1.49779e-4	2.76987e-7	0	3.35612e-5	0	0	0	0	1.11551e-4	0	9.05198e-6	6.23365e-6	0	0	3.69611e-5	0	0	0	0	0	0	2.34555e-6	2.81728e-6	6.04232e-5	0	0	4.41198e-6	1.52789e-5	0	0	0	7.00891e-5	8.61177e-6	0	0	6.25002e-6	0	0	0	0	2.18238e-4	0	0	0	3.14867e-6	2.60809e-5	6.60544e-5	0	0	0	0	3.83299e-6	0	0	0	1.75532e-5	0	0	0	0	0	0	0	1.48779e-5	0	2.07736e-5	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Barnesiella.s__Barnesiella_intestinihominis	0	0	0	0	0	1.02784e-6	0	0	1.56589e-5	0	0	1.61923e-6	0	0	0	0	0	0	0	2.67696e-6	0	0	0	0	0	0	0	0	0	3.74622e-6	0	0	0	0	0	0	0	9.07418e-6	3.75354e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Blautia.s__Ruminococcus_gnavus	0	0	0	0	0	0	0	1.66232e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52006e-7	0	0	0	0	0	0	0	0	0	0	1.06438e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Blautia.s__Ruminococcus_obeum	0	0	0	2.70733e-6	0	8.57537e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01626e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Catenibacterium.s__Catenibacterium_mitsuokai	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11467e-7	0	0	0	0	0	0	0	0	0	1.22187e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Clostridium.s__Clostridium_bolteae	0	0	0	0	0	0	0	9.73625e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Clostridium.s__Clostridium_nexile	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05224e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Coprococcus.s__Coprococcus_comes	0	0	0	6.1632e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Dorea.s__Dorea_longicatena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.16251e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	1.32057e-5	0	3.07199e-6	3.63002e-6	0	0	1.28377e-6	0	2.69363e-6	0	6.54066e-7	0	0	0	0	0	0	3.6123e-6	0	0	7.06254e-6	0	0	0	0	0	0	0	0	4.69747e-7	0	0	0	0	3.59879e-5	0	0	0	0	0	8.14918e-6	0	0	0	1.92258e-6	2.55443e-6	3.46541e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91956e-6	8.61525e-6	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Eubacterium.s__Eubacterium_eligens	0	0	9.3784e-8	2.24666e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Eubacterium.s__Eubacterium_hallii	0	0	0	0	0	2.28185e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Eubacterium.s__Eubacterium_rectale	0	0	0	3.78638e-5	0	2.0134e-6	0	0	0	0	0	0	0	1.55167e-6	0	0	3.17856e-6	8.05156e-7	0	0	0	0	0	0	9.61294e-5	0	0	4.5849e-6	0	0	0	0	0	1.03715e-6	1.60226e-4	0	0	0	4.55937e-6	0	0	2.35404e-6	0	4.21594e-6	0	0	0	0	0	0	1.12824e-6	0	0	0	0	0	0	0	0	0	0	0	4.46228e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Eubacterium.s__Eubacterium_ventriosum	0	0	0	0	0	2.3505e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	6.21709e-6	0	5.26871e-6	1.43886e-5	1.08624e-5	6.38894e-7	8.39898e-6	2.10566e-6	1.06186e-5	0	0	2.46918e-6	0	2.14623e-5	6.19783e-6	2.79428e-6	6.31619e-6	5.98064e-5	0	1.85707e-5	4.07466e-6	6.28205e-6	2.1446e-6	9.69863e-6	2.37729e-4	3.31933e-6	2.28975e-5	1.45488e-4	0	2.64086e-6	2.88619e-6	0	0	2.45909e-6	1.05018e-4	1.79428e-5	0	1.04809e-5	1.17701e-5	0	1.28939e-5	0	8.87831e-6	7.73891e-5	2.12398e-6	0	0	3.19264e-5	0	1.82367e-6	2.62187e-5	2.11201e-5	3.57049e-6	0	0	0	0	0	1.34364e-4	0	3.98472e-6	0	5.89438e-5	0	0	5.83678e-6	1.18889e-6	0	0	0	0	7.09193e-5	0	4.60215e-6	0	0	0	3.11449e-6
PWY-6151: S-adenosyl-L-methionine cycle I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	3.2762e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.43254e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_2_1_58FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18786e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	0	0	0	2.25735e-6	0	2.94199e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25599e-6	0	0	0	2.13933e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_9_1_43BFAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.42789e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Odoribacter.s__Odoribacter_laneus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.78189e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Odoribacter.s__Odoribacter_splanchnicus	0	0	0	0	0	3.62804e-7	0	0	2.18075e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Paraprevotella.s__Paraprevotella_clara	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.08536e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.44133e-5	0	0	0	0	0	0	0	0	6.56102e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Paraprevotella.s__Paraprevotella_xylaniphila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28127e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	3.31625e-4	0	0	0	0	0	0	0	0	1.41716e-4	0	0	0	0	0	0	6.83368e-6	0	0	1.51095e-4	2.72271e-4	0	0	0	0	0	7.0716e-5	0	0	0	0	0	0	2.58985e-5	0	0	0	0	0	0	0	0	0	0	1.70344e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.16239e-4	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Roseburia.s__Roseburia_intestinalis	0	0	0	0	0	0	0	0	7.9175e-7	0	0	0	0	0	0	0	3.35528e-7	0	0	0	0	8.78618e-6	0	0	0	0	0	0	0	0	2.0244e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.80489e-6	0	0	0	0	0	1.79283e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Roseburia.s__Roseburia_inulinivorans	0	0	0	0	0	1.33366e-6	0	0	0	0	0	0	0	0	0	0	7.07975e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0795e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.20521e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Ruminococcus.s__Ruminococcus_lactaris	0	0	0	0	0	5.27578e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25765e-6	0	0	0	0	0	0	0	0	3.15767e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|unclassified	0	0	0	3.09768e-5	1.18194e-5	6.93396e-6	0	0	1.51504e-5	0	0	0	0	0	0	1.33486e-5	4.49333e-5	6.24066e-6	0	0	0	0	0	0	8.69728e-5	0	4.37571e-5	0	0	0	0	0	0	0	1.09605e-4	0	0	2.1891e-6	0	0	0	0	2.16511e-5	3.49531e-5	0	0	0	2.63821e-5	0	0	3.77899e-5	5.57554e-5	0	0	1.19491e-4	0	1.93431e-4	0	0	0	0	5.16406e-5	1.38565e-5	0	0	0	0	2.96177e-5	0	0	0	0	0	0	1.92766e-5	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate	7.1887e-5	8.93017e-5	1.453e-5	1.87012e-4	2.19272e-5	1.82777e-4	0	2.65298e-4	2.7597e-4	6.38343e-5	1.38726e-4	4.55047e-5	1.29601e-5	1.00348e-4	5.31325e-6	5.1808e-5	1.24865e-4	2.86685e-5	1.1613e-5	7.9994e-5	1.88364e-5	1.90644e-4	6.03817e-5	6.09744e-5	7.0778e-5	2.23633e-5	1.02377e-4	2.23183e-4	3.84255e-5	6.30325e-5	9.89987e-5	3.39019e-5	6.01658e-5	7.69335e-5	2.30891e-4	4.30592e-5	5.8059e-5	1.67324e-4	1.06108e-4	1.76537e-4	5.43857e-5	1.35857e-4	3.15687e-6	5.08911e-5	1.00167e-4	4.00054e-5	7.32609e-5	7.92563e-5	2.98248e-5	0	8.98621e-5	1.69586e-5	0	3.4034e-6	0	1.11511e-4	2.13388e-4	0	6.99068e-5	7.0619e-5	1.85946e-6	1.38969e-4	3.10231e-4	7.15507e-5	8.8035e-6	2.64914e-5	7.97707e-5	2.73408e-5	9.69058e-5	0	1.22123e-4	1.78776e-4	9.18487e-5	4.52091e-5	2.82437e-5	8.4025e-5	2.08548e-5	2.92363e-6
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Akkermansia.s__Akkermansia_muciniphila	0	4.07809e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.45748e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Alistipes.s__Alistipes_finegoldii	0	0	0	0	0	4.33468e-7	0	0	1.1365e-5	0	0	0	0	0	0	0	0	0	0	9.54461e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.65203e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Alistipes.s__Alistipes_shahii	0	0	0	0	0	0	0	0	9.57129e-5	0	0	0	0	0	0	0	2.09946e-6	0	0	6.81236e-6	0	0	0	0	0	0	0	0	0	1.67712e-6	0	0	0	0	0	0	0	2.92292e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Bacteroides.s__Bacteroides_fragilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.16611e-7	0	0	0	0	0	0	0	0	0	0	5.35338e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08355e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Blautia.s__Ruminococcus_gnavus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.21184e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Blautia.s__Ruminococcus_obeum	0	0	0	2.39615e-6	0	5.99694e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.06773e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	0	0	0	0	0	0	0	1.19324e-5	5.97678e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0382e-6	0	0	2.12455e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.28836e-6	0	0	1.02351e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Catenibacterium.s__Catenibacterium_mitsuokai	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23943e-6	0	0	0	0	0	0	0	0	0	3.92246e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Clostridium.s__Clostridium_bolteae	0	0	0	0	0	0	0	1.46589e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Clostridium.s__Clostridium_clostridioforme	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68853e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Clostridium.s__Clostridium_sp_ATCC_BAA_442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67746e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Clostridium.s__Clostridium_symbiosum	0	3.624e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Dorea.s__Dorea_longicatena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11196e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58707e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Eubacterium.s__Eubacterium_eligens	0	0	0	0	0	4.64074e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Eubacterium.s__Eubacterium_rectale	0	0	0	2.72898e-5	0	5.48818e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69562e-5	0	0	0	0	0	0	5.55569e-5	0	0	0	4.70242e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00894e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Eubacterium.s__Eubacterium_siraeum	0	0	5.26013e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Flavonifractor.s__Flavonifractor_plautii	0	3.598e-6	9.74035e-7	0	0	0	0	0	0	0	0	0	0	2.40959e-6	0	0	0	0	0	0	0	0	9.51166e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71798e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.34759e-5	0	0	0	0	0	0	0	3.04644e-5	0	0	0	1.77707e-5	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Fusobacterium.s__Fusobacterium_ulcerans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27949e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	2.64769e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_2_1_58FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.35981e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	0	0	0	1.8696e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.18854e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0	2.17826e-6	0	0	0	1.44138e-5	2.24129e-7	0	0	0	0	0	0	0	0	2.59638e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01186e-6	0	0	6.85047e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80232e-6	0	0	7.31321e-6	2.99341e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.84657e-6	0	0	0	0	0	0	0	0	0	3.53847e-6	0	0	0	0	0	0	2.15179e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
