bug	G79886	G79887	G79888	G79889	G79890	G79893	G79894	G79897	G79899	G79902	G79903	G79904	G79905	G79906	G79907	G79908	G79909	G79910	G79911	G79913	G79914	G79915	G79916	G79917	G79919	G79920	G79921	G79922	G79923	G79924	G79926	G79927	G79929	G79930	G79931	G79933	G79934	G79935	G79936	G79937	G79938	G79940	G79941	G79946	G79947	G79948	G79949	G79950	G79951	G79953	G79955	G79956	G79957	G79960	G79961	G79962	G79963	G79964	G79965	G79966	G79967	G79968	G79969	G79970	G79971	G79972	G79973	G79974	G79975	G79976	G79979	G79980	G79981	G79983	G79985	G79986	G79987	G79988	G79989	G79994	G79995	G79996	G79998	G79999	G80000	G80001	G80002	G80003	G80004	G80005	G80008	G80011	G80015	G80016	G80019	G80020	G80022	G80024	G80025	G80027	G80028	G80030	G80031	G80032	G80036	G80037	G80038	G80040	G80041	G80042	G80043	G80046	G80049	G80050	G80051	G80053	G80054	G80055	G80058	G80059	G80060	G80062	G80065	G80066	G80067	G80068	G80069	G80070	G95634	G95635	G95636	G95637	G95638	G95639	G95640	G95641	G95642	G95643	G95644	G95645	G95646	G95647	G95648	G95649	G95650	G95651	G95652	G95653	G95654	G95655	G95656	G95657	G95658	G95659	G95660	G95661	G95662	G95663	G95664	G95666	G95667	G95668	G95669	G95672	G95673	G95674	G95676	G95677	G95678	G95679	G95680	G95681	G95682	G95683	G95684	G95685	G95686	G95687	G95688	G95689	G95690	G95691	G95692	G95693	G95695	G95696	G95697	G95698	G95699	G95700	G95701	G95703	G95704	G95705	G95706	G95707	G95708	G95709	G95711	G95713	G95714	G95715	G95717	G95719	G95720	G95721	G95723	G95725	G95726	G95728	G95729	G95730	G95731	G95732	G95733	G95734	G95735	G95736	G95737	G95739	G95740	G95741	G95742	G95743	G95745	G95746	G95747	G95748	G95749	G95750	G95751	G95752	G95753	G95754	G95755	G95756	G95757	G95758	G95759	G95760	G95761	G95762	G95763	G95764	G95765	G95766	G95768	G95769	G95770	G95771	G95772	G95773	G95774	G95775	G95776	G95777	G95778	G95779	G95780	G95781	G95782	G95784	G95785	G95786	G95787	G95788	G95789	G95790	G95791	G95792	G95793	G95795	G95796	G95797	G95799	G95801	G95802	G95803	G95804	G95805	G95806	G95807	G95808	G95809	G95810	G95811	G95812	G95813	G95814	G95815	G95816	G95817	G95818	G95819	G95820	G95821	G95822	G95823	G95824	G95825
s__Desulfovibrio_piger	0	0.0023015993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.029161e-4	0	0	0	0	0	0	0	0	0	0	0	0	0.0063904987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010898244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0084015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026598136	0	0	0	0	0	0.0016680292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Campylobacter_gracilis	0	0	9.258983e-4	0	0	0	0	0.0011901742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63262e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Campylobacter_showae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.904843e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.466245e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.310037e-4	0	0	0	0	0	1.631406e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Citrobacter_freundii	0	0	0	0	0	0	0	0.001014912	0	0	0	0	0	0	0	0.002447474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.013996e-4	0	0	0	0	0	0	0	0	0	0	0	2.261641e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.433645e-5	0	2.349787e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	1.321169e-4	0	0	5.251032e-5	0	7.5303e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.693032e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.472251e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.029719e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001207482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.156853e-4	0	0	0.002124838	0	0	3.718e-4	0.02208069	0	0	0	0	0	0	0	0	0	0	0	0	0	2.449027e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.000999e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.035999e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Citrobacter_unclassified	0	0	4.660495e-5	0	0	0	0	1.883187e-4	0	0	0	0	0	0	0	7.775775e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.98595e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.327375e-4	0	1.673669e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	1.288165e-4	0	0	5.211024e-5	0	2.827741e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.41012e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.351559e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.825798e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00208103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.927897e-4	0	0	5.635161e-4	0	0	3.234e-4	0.002688499	0	0	0	0	0	0	0	0	0	0	0	0	0	5.848065e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.371e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.419e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Enterobacter_aerogenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0109089011	0	0	0	0	0	0	0	0	0	0	0.0012618876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.87e-5	0	0	0	4.33e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	5.575405e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Enterobacter_cloacae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004186694	2.323e-4	0	0	0	0	0	0	0	0	0	0	0	0	0.0014498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.780171e-5	0	0	0	0	0	0	1.66821e-4	0	0	0	0	4.139001e-4	2.052155e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001190754	0	0	0	0	0	0	0	0	0	0	6.938e-4	0	0	0	0	0	3.369063e-4	4.207001e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02711533	0	0	0	0	0	0	0	0	0	0	0	0	5.320401e-5	0	1.688245e-4	0	0	0	0	0	0	0.0010016	0	1.521e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.861864e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Escherichia_coli	2.141339e-4	9.133997e-4	0.005672402	2.297999e-4	0	0	1.027715e-4	0.005079985	0	1.015449e-4	0.001542105	0	0	0.0096331	3.457001e-4	0.01159294	0.008174501	0.008945754	3.516e-4	4.99e-4	0	0.04870118	0.004837829	0.01404308	0	0.004376767	0	0.0012396	0.02001116	0.002693701	0	5.272999e-4	0.06377409	0	0	0	0	0	0.0013214	0.004561953	0.003622517	0.002886601	0.008296001	0.03085731	0	0	0.02429627	0	0	0	0	0.01461478	0.004531501	9.860466e-4	0.004118038	3.118596e-4	0.01569684	0	0	0.1240604	0.001270803	0	2.452452e-4	0	5.570247e-5	0.005602503	0.02371921	0.008412772	0	0.1905657	0.09653595	5.85e-5	7.677883e-5	0.08303592	4.690355e-5	9.989998e-5	6.226e-4	0	4.529e-4	0.02600998	0.0145167	1.433357e-4	0.00050040010000000005	5.325298e-4	0.1387116	4.006521e-4	0.006807733	2.486e-4	0	0.0048855	0	0.005638201	0.0014856	1.770203e-4	0	0.01296391	0	0.0037619	0.1025703	0.0040803	0.007353841	0.001019086	0.0022141	6.980372e-4	0	1.121087e-4	0	0	1.378e-4	0.0037136	0.1968536	1.24e-4	0.0147266	0.009498596	0.05782532	0.0158491	0.0035017	2.714e-4	8.400935e-5	2.456109e-4	1.089e-4	0.005709996	0.001545829	0.1015756	0	0.003907299	6.39024e-5	0.02299267	8.32e-5	0.004248811	0	0.008486883	0	1.783e-4	0	2.82661e-4	0.01569875	0.007760144	0	0	0.14674	0.0033521	0.044954	0.0036069	0.00977528	2.849001e-4	0.0011639	0	0	0.0029199	0.005401271	0	0.1707758	0.00322	0.008835208	0.0050868	2.2705e-4	3.19884e-4	0	0	0	0	2.63957e-4	0	0.002995999	7.164052e-4	0	2.492511e-4	0	0.02051823	0	0.0029595	1.196316e-4	2.378e-4	0.01518415	0.004430284	0.0109953	0	0.03888219	0.01702361	0	0	0	0	0.06492158	0	0	0.04571775	0.004622201	0	0.1159356	0	0	0.8489885	0.006277861	0	0.0284315	0	0.01301877	0.001502277	0.002023873	0	0.0127213	0.002750984	0.6130359	0	0	0	1.124e-4	0	5.790999e-4	0.01933616	0	0.0521919	0.005051526	0.01170108	0.1582626	0.0021735	0	0.0210351	0.1537358	0.06802433	0.0107123	0.009665459	0.03041899	2.806333e-4	0.0010944	0.01032355	0	1.239e-4	0.0012983	0.05393944	0.07226401	9.235844e-4	3.190035e-5	0	0	2.84705e-4	7.508982e-4	2.515812e-4	0.004365648	0.01373323	0.212773	0.0028366	0	6.586835e-4	0	0	0	0	0.001506469	2.61763e-4	0.008129334	0.01418859	0.3709305	0.001119758	0	0.01751655	0.2329191	0.002890213	4.04e-5	0	0.002582005	0.004173293	0.01021135	0.0011721	0.0010603	0	0	0.003645251	0	3.664384e-5	0.001395129	0	0.01614516	3.976606e-4	0	0.003203584	0.0010116	9.231248e-4	4.04e-5	0.05075599	0	0	0.002001487	0.3630252	0	0	0	6.367001e-4	5.993999e-4	0	8.271001e-4	0	0.0016312	0	0.0123712	0.01303389	0	0
s__Escherichia_unclassified	8.918839e-5	0	9.127969e-4	2.629999e-4	0	0	2.35664e-4	0	0	0	4.090134e-4	0	3.119999e-5	0.0060421	9.075002e-4	0.002190682	0.0017012	0.001557827	2.328e-4	0	0	0.001045121	0	0	0	0.004913739	4.532896e-4	0	0	0.0023334	1.723e-4	3.597999e-4	0	3.202001e-4	0	0	5.222356e-5	0.006397699	1.169e-4	9.3134e-4	0	1.641e-4	0	0.003473101	0	0	1.439606e-4	0	0	8.506e-4	5.659999e-5	4.554203e-4	0	0.001034954	0.001809894	4.696921e-5	0	1.328187e-4	4.479998e-5	0.0123011	0	5.010482e-5	8.095792e-4	1.836757e-4	1.674074e-4	0.005029603	0.001757674	3.746315e-4	3.326413e-4	0	0	2.97e-5	4.404522e-5	0.0021093	0	3.234999e-4	3.443e-4	6.400001e-5	0	0.001836877	0	0	0.0025887	0	0	3.942409e-4	0	3.751e-4	0	9.615e-4	0	0.0014796	0	1.109764e-4	0	0	0	2.919e-4	0	0.0039094	0	0	0	0	0	4.212083e-4	0	0	0	0	0	3.094001e-4	0.003991441	0	0.02518471	9.260002e-4	0.0019483	0	0	1.531939e-5	6.799998e-5	9.981916e-4	1.806034e-4	0.0143211	0	0.0012013	1.116042e-4	0	0	0	0	0.001287687	0	0	0	8.436775e-4	0.003088276	0.001278204	0	0	0	0	0.0248574	0.002143	0	7.610002e-4	4.416001e-4	0	3.458e-4	0	3.611117e-4	0	0	0.0010257	0.0036367	0	9.452082e-5	5.08994e-4	9.04e-5	0	0	0	0.001111721	0	0	0	0	0	0	0	0	0.0016095	9.014986e-5	0	0.004496844	0	0.004450084	0	0	0.001042245	2.284843e-4	7.364713e-4	0	0	0.002450599	0	1.299709e-4	0	0.009467003	0	0	0	0	0	0	1.221531e-4	0.008485504	0	0	0	3.706107e-4	0	0	0.003005403	0	1.926668e-4	0.0205037	0	1.905e-4	0	0	7.426559e-4	0	0	4.660393e-4	6.353516e-4	0	0	5.279998e-5	0	0.001784999	0	0.0034879	0	0	5.236622e-4	0.0011211	1.239486e-4	0	1.478e-4	0	0	0	9.468293e-5	2.190024e-5	1.034e-4	0	2.664025e-4	8.098138e-4	1.086967e-4	0	0	0.005306243	0.003925954	0	0.002141892	0	0	0	3.332305e-4	5.338318e-5	1.720071e-4	0	5.061638e-4	0.03437299	5.150786e-4	0	7.820334e-5	0	0	2.67e-5	1.84e-4	5.601227e-4	0.002172947	0.002392772	3.156e-4	7.924998e-4	0	6.480003e-5	0	0	0	4.554879e-4	8.969998e-5	0.002959682	1.228365e-4	0.0016104	0	0	3.857104e-4	1.263e-4	0	1.035617e-4	3.529999e-5	3.133033e-4	0.0153815	1.051186e-4	0	0	0	0	0	4.116e-4	0	0	0	5.640999e-4	0	0	0
s__Klebsiella_oxytoca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.552474e-5	0	0	0	0	0	0	0	0	0	0	0.0025996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001718854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.414358e-4	0	0	0	0	0	0	0	0	0	0	0.00299607	0.1184992	3.504232e-4	0	0	1.856514e-4	0	0	0	0	0	9.608439e-5	1.446e-4	0	0	0	0	0	0.003708397	0	0	0	0	0	1.416037e-4	0	0	0	0	0	0	0	0.0039308	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Klebsiella_pneumoniae	0.3035224	0	0	0	0	0	0	0.009563577	0	0	0	0	0	0.0058638	0	0.02574559	0	0	0	0	0	0	0	0	0	0	0.001136124	0	0	0	0	0	0	0	0	0	0	0	0	0.06481844	0	0	0	0	0	0	2.290186e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001348778	0.0037678	4.951998e-4	0	0	0	0.002195066	0	0	0	0	0	0	0	0	0	0	2.046353e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.939167e-4	0	9.619325e-5	0	0	0	0	0	0	0	0	0	0	6.56e-4	0	0	0	0	0	9.708182e-4	0	0	0	0	0	0	0	0	0	0	1.323e-4	0	0	0	0.01112374	0	0	0	0	0	0	0	0	0	0	0	5.140999e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.246e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.796241e-4	0	0	0	0	0.001610943	0	0	0.002555654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00300732	0	0	0	3.551999e-4	0	0.001575	0	0	0	0	0	0.0065076760000000004	0	0	0	0	0	0	0.0030999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.298336e-4	6.327047e-4	0.009342097	0	0	0	0.007311401	0	0	0	0	0.01698916	0	0	0	0	0	8.165458e-4	0	0	0	0	0	0	0	0	0	0	0	8.596721e-4	2.393426e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Klebsiella_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007737229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001208191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.106001e-4	3.770741e-5	0	2.756672e-4	0	0	0	0	0	0	0	0	0	0	0.001789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.66906e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001476404	0	0	0	6.593997e-4	0	0	8.000328e-5	0	0	0	0	0	0	0	0	0	0	0	7.5e-5	0	0	0	0	0	1.742803e-4	0	0	0	0	0	0	0	0	0	0	0	0.002414581	0.02521909	0	0	0	0	0	0	0	0	0	0	2.269e-4	0	0	0	0	0	0	0	0	0	5.397972e-5	0	0	0	0	0	0	8.655156e-5	0	0	0	0	0	0	0	0	6.265004e-5	0	0	0	0	0	0	0	0
s__Morganella_morganii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.035408e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.159222e-4	0	4.690001e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.594737e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.820159e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Pantoea_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.641189e-4	0	0	1.388e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.81035e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00302445	0	0	0	0	0	0	0	0	0	0	0	7.711589e-5	0	0	0	1.436999e-4	3.043379e-4	0	0	0	0	0	0	0	0	0	0	1.841482e-4	0	0	0	0	0	0	0	0	0	1.608316e-4	0	0	0	0	0	0	0	0	0	0	0	0.0011497	0	0	0	1.216648e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.158651e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Proteus_mirabilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002592798	0	0	0	0	0	0	0.001211	0	0	0	0	0	0	0	0	0	0	0	3.095639e-4	0	0	0	0	0	2.784005e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002100986	0	0	6.650342e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.444283e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001398768	2.542048e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03527762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01387334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007827498	0	0	0	0.03999035	0	0	0	0	0	0	0	0.003797499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Proteus_penneri	0	0	0	0	0	0	0	1.009388e-4	0	0	0	0	0	0	0	7.725757e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.131e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013223754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
