pwy_species	G89286	G89287	G89288	G89290	G89292	G89293	G89294	G89295	G89296	G89297	G89299	G89300	G89301	G89302	G89303	G89304	G89305	G89307	G89308	G89309	G89311	G89312	G89313	G89314	G89315	G89316	G89317	G89320	G89321	G89322	G89323	G89324	G89325	G89328	G89329	G89330	G89331	G89332	G89333	G89334	G89335	G89336	G89338	G89339	G89340	G89341	G89343	G89344	G89345	G89347	G89348	G89349	G89350	G89351	G89352	G89353	G89354	G89355	G89356	G89358	G89360	G89361	G89362	G89363	G89364	G89365	G89366	G89368	G89369	G89370	G89372	G89373	G89374	G89375	G89378	G89379	G89380	G89381
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Alistipes.s__Alistipes_shahii	10.0072	15.6743	0.166843	0.639902	5.5309	10.6079	0.0916228	0.251503	22.7953	6.92402	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	19.5073	1.84021	6.55828	1.06738	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.89246	0.624881	2.0735	5.67789	0.25798	0.447545	10.2644	1.61959	2.30458	0.250339	6.26221	1.66519	1.05335	1.59171	0.543519	7.57838	3.09979	2.34744	0.424276	35.9623	20.594	0.208732	1.06809	3.29766	1.86767	54.0945	11.6832	4.88524	37.0002	3.45771	26.8447	4.19518	0.0131781	0.392512	8.05732	0.0854989	33.8507	8.12572	21.0633	104.23	267.695	3.85147	17.5044	22.3415	0.639062	4.63915	12.5526	31.494	12.5652
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Anaerostipes.s__Anaerostipes_hadrus	0.0301647	0.311007	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	0.171966	4.738	0.848384	3.12775	7.25833	0.105594	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	0.148866	4.89388	2.16169	0.218662	0.625882	0.624881	2.0735	5.67789	3.8584	0.447545	10.2644	1.61959	1.45392	1.69367	0.102591	1.66519	1.05335	0.0701981	0.543519	7.57838	3.09979	6.09844	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	9.86686	4.30291	4.88524	37.0002	3.45771	0.485421	0.291331	9.05155	0.392512	8.05732	17.4164	33.8507	8.12572	2.15565	104.23	267.695	3.85147	17.5044	22.3415	0.232646	2.86393	12.5526	31.494	12.5652
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Bacteroides.s__Bacteroides_massiliensis	4.1642	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	6.92402	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	0.285073	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	2.0735	5.67789	3.8584	0.447545	10.2644	1.61959	1.45392	1.66567	6.26221	1.66519	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	54.0945	4.30291	4.88524	37.0002	3.45771	26.8447	4.19518	3.35675	0.392512	8.05732	17.4164	33.8507	8.12572	21.0633	104.23	267.695	3.85147	17.5044	22.3415	7.64484	4.63915	12.5526	31.494	12.5652
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	4.1642	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	1.43614	6.92402	7.17407	0.681695	0.895547	7.25833	0.0665989	0.0598922	0.176789	1.84021	4.9545	0.291324	0.352279	0.443659	3.1777	0.898757	5.8039	7.7972	0.447015	0.110597	0.519504	2.77518	0.624881	0.0731113	1.08796	0.22655	0.447545	3.50006	1.61959	0.598206	1.66567	6.26221	1.11927	1.05335	0.0118673	0.543519	0.135042	12.0515	46.053	0.424276	35.9623	1.20779	2.91694	0.0326869	3.29766	38.2026	54.0945	0.375023	0.677574	37.0002	3.45771	0.0939296	0.0573461	0.178743	222.88	8.05732	0.519562	4.91624	0.027709	6.82925	0.251808	0.451573	9.25406	0.592484	1.19382	2.506	4.63915	0.363272	31.494	12.5652
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Bacteroides.s__Bacteroides_xylanisolvens	0.434476	15.6743	0.579589	1.50183	3.09078	0.0626531	0.0916228	0.251503	0.751389	6.92402	4.738	0.12433	0.452449	7.25833	2.35796	0.499196	0.091537	1.16382	6.55828	0.0151271	0.170923	0.430542	0.322335	0.463118	5.8039	7.7972	0.570015	2.16169	0.104851	2.37365	1.55336	0.0204984	5.67789	5.0867000000000004	0.447545	10.2644	1.61959	1.45392	0.128854	5.75535	3.38294	1.05335	1.59171	0.0108037	33.8689	3.09979	8.79533	0.632272	35.9623	0.0409485	2.91694	1.06809	0.0682426	17.0023	54.0945	3.74909	4.88524	1.57	3.45771	26.8447	0.45902	9.05155	0.00198791	8.05732	17.4164	33.8507	8.12572	0.918933	0.215431	267.695	2.81951	2.21846	22.3415	0.0220185	4.63915	12.5526	0.91848	12.5652
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Blautia.s__Ruminococcus_gnavus	4.1642	1.1867	0.166843	0.639902	0.483922	1.00743	0.660249	0.251503	0.751389	0.631232	1.0585	0.848384	3.12775	7.25833	2.35796	0.0222119	1.38907	0.22106	6.55828	0.0151271	1.83461	10.3232	3.1777	0.593577	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	0.176229	5.67789	3.8584	0.447545	10.2644	0.0205398	1.45392	1.66567	0.575873	1.66519	16.8629	0.0755629	0.0891667	7.57838	3.09979	223.401	0.0883447	3.92691	20.594	0.418253	0.236811	3.29766	0.0261642	54.0945	4.30291	4.88524	3.10867	0.159628	26.8447	0.226991	9.05155	0.053606	8.05732	17.4164	0.791739	8.12572	21.0633	1436.21	267.695	3.85147	17.5044	22.3415	7.64484	4.63915	12.5526	31.494	3.62291
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Blautia.s__Ruminococcus_obeum	3.00914	1.72937	0.0691103	25.0223	5.5309	15.2417	0.0916228	0.251503	0.10086	0.151764	4.738	0.23544	3.12775	7.25833	2.35796	3.88276	1.38907	0.107084	6.55828	0.0151271	1.83461	17.4271	3.1777	5.13677	5.8039	0.116433	0.471086	2.16169	0.371858	0.500759	19.2457	0.0512225	5.67789	128.874	0.447545	10.2644	1.61959	1.45392	0.0671002	6.26221	0.380452	1.05335	1.59171	0.543519	0.116076	3.09979	10.1701	0.424276	35.9623	20.594	2.91694	5.87759	3.29766	1.86767	54.0945	4.30291	4.88524	37.0002	3.45771	1.58397	4.19518	9.05155	0.0911203	8.05732	17.4164	3.01005	8.12572	21.0633	104.23	267.695	3.85147	17.5044	22.3415	1.65625	4.63915	12.5526	31.494	12.5652
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Blautia.s__Ruminococcus_torques	4.1642	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	1.55879	0.0584331	6.92402	4.738	0.848384	3.12775	0.718776	0.083391	0.0598922	78.3161	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	0.130331	5.8039	7.7972	0.198273	2.43339	14.0307	0.0707696	0.624881	2.0735	5.67789	0.262388	17.9963	10.2644	1.61959	1.58102	5.30314	6.26221	0.0559162	1.05335	0.130252	0.125454	7.57838	0.290887	8.11413	0.424276	35.9623	20.594	0.450099	1.27778	3.29766	1.86767	54.0945	4.30291	4.88524	1.10534	3.45771	26.8447	0.0268905	1.54768	0.392512	1.53325	2372.04	33.8507	8.12572	5.61125	104.23	81.0639	3.85147	17.5044	5.15339	7.64484	4.63915	12.5526	31.494	12.5652
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Campylobacter.s__Campylobacter_gracilis	4.1642	4.5275	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	6.92402	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	2.0735	5.67789	3.8584	0.447545	10.2644	1.61959	1.45392	1.66567	6.26221	1.66519	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	54.0945	4.30291	4.88524	37.0002	3.45771	26.8447	4.19518	9.05155	0.392512	8.05732	17.4164	33.8507	8.12572	21.0633	104.23	267.695	3.85147	17.5044	22.3415	7.64484	4.63915	12.5526	31.494	12.5652
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Campylobacter.s__Campylobacter_upsaliensis	4.1642	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	6.92402	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	2.0735	5.67789	3.8584	0.447545	10.2644	1.61959	1.45392	1.66567	6.26221	1.66519	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	0.153667	4.30291	4.88524	37.0002	3.45771	26.8447	4.19518	9.05155	0.392512	8.05732	17.4164	33.8507	8.12572	21.0633	104.23	267.695	3.85147	17.5044	22.3415	7.64484	4.63915	12.5526	31.494	12.5652
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Citrobacter.s__Citrobacter_freundii	4.1642	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	0.292678	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	2.0735	5.67789	3.8584	0.447545	10.2644	0.143715	1.45392	1.66567	6.26221	1.66519	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	54.0945	4.30291	4.88524	37.0002	3.45771	26.8447	4.19518	9.05155	0.392512	8.05732	17.4164	33.8507	8.12572	21.0633	104.23	267.695	3.85147	17.5044	22.3415	7.64484	4.63915	12.5526	31.494	12.5652
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Clostridium.s__Clostridium_asparagiforme	4.1642	0.409339	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	0.309614	4.738	0.848384	1.29957	0.924225	0.675642	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	2.06548	0.949552	4.02008	0.855059	1.1017	2.33625	0.624881	2.0735	0.636429	3.8584	0.0570337	1.76412	1.61959	1.45392	1.66567	0.768577	1.66519	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.424276	5.58121	1.28094	2.91694	1.06809	3.29766	1.86767	54.0945	4.30291	1.76208	37.0002	3.45771	26.8447	4.19518	9.05155	0.392512	0.80052	17.4164	33.8507	8.12572	21.0633	12.7542	63.4535	3.85147	17.5044	22.3415	7.64484	4.63915	0.862119	31.494	12.5652
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Clostridium.s__Clostridium_bolteae	0.998733	0.835436	0.166843	0.639902	5.5309	1.00743	0.0916228	47.942	0.375695	1.2225	4.738	0.848384	0.151977	0.284768	0.347277	3.42374	1.38907	1.84021	2.05921	0.0151271	1.83461	0.443659	3.1777	0.52401	0.295582	7.7972	4.02008	11.8182	1.69106	2.33625	0.624881	2.0735	1.46518	3.8584	0.447545	10.2644	0.809796	1.45392	1.66567	0.56943	1.66519	7.79756	0.113123	0.543519	7.57838	0.522696	20.4265	0.114441	5.42427	2.19513	2.91694	1.06809	3.29766	1.86767	54.0945	4.30291	4.88524	37.0002	0.10753	1.10982	0.451158	9.05155	8.5168	0.716398	17.4164	33.8507	8.12572	21.0633	2.91227	6.14806	3.85147	17.5044	22.3415	7.64484	0.50856	1.06458	31.494	1.0216
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Desulfovibrio.s__Desulfovibrio_piger	0.137338	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	6.92402	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	2.0735	5.67789	3.8584	0.447545	10.2644	1.61959	1.45392	1.66567	6.26221	1.66519	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	54.0945	4.30291	4.88524	37.0002	3.45771	26.8447	4.19518	9.05155	0.392512	8.05732	17.4164	33.8507	8.12572	21.0633	104.23	267.695	3.85147	17.5044	22.3415	7.64484	4.63915	12.5526	31.494	12.5652
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Enterobacter.s__Enterobacter_cloacae	4.1642	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	0.186117	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	0.118214	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	2.0735	5.67789	3.8584	0.447545	10.2644	1.61959	1.45392	1.66567	6.26221	0.14048	1.05335	1.59171	0.543519	7.57838	0.457497	28.3741	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	54.0945	4.30291	4.88524	37.0002	3.45771	26.8447	4.19518	9.05155	0.392512	8.05732	17.4164	33.8507	8.12572	21.0633	104.23	267.695	3.85147	2.90818	22.3415	7.64484	4.63915	0.594997	31.494	12.5652
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Escherichia.s__Escherichia_coli	4.1642	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	1.62593	0.751389	3.46201	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	0.996624	14.0307	2.33625	0.624881	2.0735	5.67789	1.9292	0.447545	10.2644	0.512237	1.45392	1.66567	6.26221	1.66519	4.29753	0.370719	0.543519	7.57838	0.375095	223.401	0.424276	35.9623	10.297	2.91694	1.06809	3.29766	1.86767	54.0945	4.30291	4.88524	37.0002	3.45771	3.06494	0.909137	9.05155	0.392512	8.05732	17.4164	33.8507	0.750476	21.0633	104.23	267.695	3.85147	17.5044	22.3415	7.64484	4.63915	0.975914	31.494	12.5652
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Eubacterium.s__Eubacterium_eligens	0.0993411	0.0547617	0.00182626	10.4678	1.42657	0.0296726	0.0916228	0.251503	0.0417597	0.0180498	0.362244	0.0164538	3.12775	7.25833	0.047929	0.0598922	0.0344274	0.014197	6.55828	0.0151271	1.83461	0.443659	0.0374181	5.13677	5.8039	0.0223635	4.02008	2.16169	14.0307	0.0288218	0.624881	2.0735	0.447754	0.48216	0.447545	0.130107	1.61959	1.45392	0.0501267	0.200549	1.66519	1.05335	1.59171	0.00946777	7.57838	3.09979	0.471851	0.424276	35.9623	20.594	2.91694	0.069265	1.41235	1.86767	6.51821	0.512331	0.622575	37.0002	0.0861136	0.718336	4.19518	9.05155	0.392512	1.77076	0.749751	33.8507	1.33467	2.06898	104.23	267.695	0.28703	17.5044	0.356789	0.573403	0.132829	1.36455	31.494	12.5652
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Eubacterium.s__Eubacterium_siraeum	0.585822	15.6743	0.222613	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	6.92402	4.738	0.848384	3.12775	7.25833	0.178976	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	0.0085675	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	0.128231	0.062686	3.8584	0.447545	10.2644	1.61959	1.45392	1.66567	0.168324	0.842901	1.05335	1.59171	0.00270765	0.391813	3.09979	223.401	0.424276	35.9623	20.594	0.0674437	1.06809	3.29766	1.86767	54.0945	4.30291	4.88524	37.0002	3.45771	26.8447	4.19518	9.05155	0.392512	8.05732	17.4164	2.32851	8.12572	21.0633	104.23	267.695	3.85147	17.5044	0.0342564	7.64484	4.63915	1.20865	31.494	12.5652
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.986795	0.213356	0.04638	0.373043	0.339197	0.46349	0.0916228	0.0416738	0.721335	6.92402	0.0420068	0.29329	3.12775	0.927428	0.0372384	0.460876	0.354623	0.745805	0.269327	0.400933	0.24251	1.13949	0.00673876	0.223822	1.24831	0.102911	0.418964	6.73093	1.14293	0.329225	0.236629	0.0125242	0.45164	0.408956	1.0623	0.00679548	1.61959	0.674406	0.519934	0.0428342	0.141894	1.05335	20.5298	2.57677	0.067282	0.263528	0.261213	0.145348	21.2952	635.651	0.843206	0.889427	0.833465	0.0705728	0.0289694	0.341784	0.00295637	2.68033	2797.31	0.552822	215.254	0.0257078	1.62765	0.00713828	0.0221237	0.404651	0.058388	0.85457	104.23	3.15314	0.727671	0.848397	0.030744	0.195153	0.00395687	0.928313	0.698529	0.255055
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Klebsiella.s__Klebsiella_oxytoca	4.1642	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	6.92402	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	2.0735	5.67789	3.8584	0.447545	10.2644	1.61959	1.45392	1.66567	6.26221	1.66519	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	54.0945	4.30291	4.88524	37.0002	3.45771	26.8447	4.19518	9.05155	0.392512	8.05732	17.4164	33.8507	8.12572	21.0633	104.23	267.695	3.85147	0.386506	22.3415	7.64484	4.63915	12.5526	31.494	12.5652
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Klebsiella.s__Klebsiella_pneumoniae	4.1642	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	0.276994	0.751389	1.34607	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	0.0180366	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	2.0735	5.67789	3.8584	0.447545	10.2644	1.61959	1.45392	1.66567	6.26221	0.201767	0.131261	0.223978	0.543519	7.57838	3.09979	3.97661	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	54.0945	4.30291	4.88524	37.0002	3.45771	26.8447	4.19518	9.05155	0.392512	8.05732	17.4164	33.8507	8.12572	21.0633	104.23	267.695	3.85147	5.35059	22.3415	7.64484	0.362885	12.5526	31.494	12.5652
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_2_1_58FAA	4.1642	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	6.92402	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.150402	2.0735	5.67789	3.8584	0.447545	10.2644	1.61959	1.45392	1.66567	6.26221	1.66519	3.72861	0.228641	0.543519	7.57838	3.09979	223.401	0.0880302	7.61575	20.594	2.91694	1.06809	3.29766	1.86767	54.0945	4.30291	4.88524	37.0002	3.45771	26.8447	0.0614239	9.05155	0.392512	8.05732	17.4164	33.8507	8.12572	7.12713	104.23	267.695	3.85147	17.5044	22.3415	7.64484	4.63915	12.5526	31.494	12.5652
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_57FAA	4.1642	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	6.92402	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	2.0735	5.67789	3.8584	0.447545	10.2644	1.61959	1.45392	1.66567	6.26221	1.66519	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.0776261	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	54.0945	4.30291	4.88524	37.0002	3.45771	26.8447	4.19518	9.05155	0.392512	8.05732	17.4164	33.8507	8.12572	21.0633	104.23	267.695	3.85147	17.5044	22.3415	7.64484	4.63915	12.5526	31.494	2.57044
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	4.1642	0.278296	0.166843	23.6529	1.26909	19.8038	0.0916228	8.75468	0.751389	0.961614	4.738	1.11923	3.12775	7.25833	0.0432439	0.0598922	1.38907	0.151254	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	0.0834227	4.39731	1.238	0.945851	0.308109	39.9802	2.0735	5.67789	3.8584	9.3735	10.2644	1.61959	1.45392	1.66567	0.069242	1.66519	1.05335	0.086795	0.543519	7.57838	3.09979	5.4653	0.424276	35.9623	20.594	2.91694	0.0772501	3.29766	1.86767	10.9647	4.30291	4.88524	37.0002	3.45771	0.490111	0.156886	9.05155	0.109887	0.284899	17.4164	33.8507	8.12572	2.11039	104.23	267.695	3.85147	17.5044	0.794928	0.234999	1.63197	12.5526	4.57068	12.5652
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Lactobacillus.s__Lactobacillus_oris	4.1642	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	6.92402	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	2.0735	5.67789	3.8584	0.447545	10.2644	1.61959	1.45392	1.66567	6.26221	1.66519	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	54.0945	4.30291	4.88524	37.0002	3.45771	26.8447	0.230889	9.05155	0.392512	8.05732	17.4164	33.8507	8.12572	21.0633	104.23	267.695	3.85147	17.5044	22.3415	7.64484	4.63915	12.5526	31.494	12.5652
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Megamonas.s__Megamonas_funiformis	4.1642	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	6.92402	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	2.0735	5.67789	3.8584	0.447545	10.2644	1.61959	1.45392	1.66567	6.26221	1.66519	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	0.228064	4.30291	4.88524	37.0002	3.45771	26.8447	4.19518	9.05155	0.392512	8.05732	17.4164	33.8507	8.12572	21.0633	104.23	267.695	3.85147	17.5044	22.3415	7.64484	0.425278	12.5526	31.494	12.5652
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Megamonas.s__Megamonas_hypermegale	4.1642	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	6.92402	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	2.0735	5.67789	3.8584	0.447545	10.2644	1.61959	1.45392	1.66567	6.26221	1.66519	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	0.178901	4.30291	4.88524	37.0002	3.45771	26.8447	4.19518	9.05155	0.392512	8.05732	17.4164	33.8507	8.12572	21.0633	104.23	267.695	3.85147	17.5044	22.3415	7.64484	0.244029	12.5526	31.494	12.5652
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Megamonas.s__Megamonas_rupellensis	4.1642	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	6.92402	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	2.0735	5.67789	3.8584	0.447545	10.2644	1.61959	1.45392	1.66567	6.26221	1.66519	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	0.331671	4.30291	4.88524	37.0002	3.45771	26.8447	4.19518	9.05155	0.392512	8.05732	17.4164	33.8507	8.12572	21.0633	104.23	267.695	3.85147	17.5044	22.3415	7.64484	0.374726	12.5526	31.494	12.5652
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Odoribacter.s__Odoribacter_splanchnicus	4.41791	15.6743	0.166843	0.639902	5.5309	5.05687	0.0916228	0.251503	1.50385	6.92402	0.536698	0.0670992	3.12775	7.25833	2.35796	0.0598922	0.300032	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	0.556234	5.8039	7.7972	4.02008	2.16169	4.3569	7.54453	0.624881	0.147941	5.67789	0.158967	0.447545	10.2644	1.61959	2.92171	5.26705	6.26221	2.06349	1.05335	1.59171	0.543519	7.57838	3.09979	61.67	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	54.0945	0.243241	4.88524	37.0002	1.41203	0.94147	4.19518	0.112796	0.392512	8.05732	0.242288	2.42929	8.12572	21.0633	104.23	267.695	8.85679	17.5044	0.409108	7.64484	4.63915	12.5526	31.494	12.5652
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Peptostreptococcaceae_noname.s__Clostridium_bartlettii	4.1642	1.16766	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	1.42083	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	1.17245	5.8039	1.60228	1.22145	2.16169	14.0307	2.33625	0.624881	2.0735	5.67789	3.8584	0.447545	10.2644	1.61959	1.45392	1.66567	6.26221	1.66519	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	54.0945	4.30291	4.88524	37.0002	3.45771	26.8447	4.19518	9.05155	0.392512	8.05732	17.4164	33.8507	8.12572	21.0633	104.23	267.695	3.85147	17.5044	22.3415	7.64484	4.63915	12.5526	31.494	12.5652
